"~start_node_id","~start_node_labels","~start_node_property_importance","~start_node_property_name","~start_node_property_id","~relationship_type","~relationship_property_weight","~end_node_id","~end_node_labels","~end_node_property_importance","~end_node_property_name","~end_node_property_id"
"4:fad52c8e-5723-4858-b267-bba2f5249516:50719","Author",107,"Bo Dai 0002",50719,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:50749","Author",11,"Jiaming Han",50749,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:51074","Author",19,"Lap-Pui Chau",51074,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:51138","Author",75,"Andreas Geiger 0001",51138,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:51299","Author",9,"Bo Zou",51299,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:51300","Author",9,"Chengbin Quan",51300,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:51938","Author",15,"Hao Wen",51938,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52210","Author",63,"Yining Li",52210,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52274","Author",13,"Jiazhi Yang",52274,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52275","Author",13,"Yihang Qiu",52275,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52276","Author",21,"Li Chen 0008",52276,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52277","Author",21,"Tianyu Li 0004",52277,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52278","Author",21,"Kashyap Chitta",52278,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52674","Author",18,"Chenxin Tao",52674,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52675","Author",14,"Shiqian Su",52675,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:52676","Author",37,"Junting Dong",52676,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:53129","Author",41,"Jingwen Li",53129,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:53565","Author",48,"Yang Gao 0042",53565,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:53697","Author",19,"Yiyuan Zhang",53697,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:53698","Author",22,"Kaixiong Gong",53698,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:53762","Author",17,"Ding Liang",53762,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54288","Author",6,"Jiajun Su",54288,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54391","Author",14,"Xuan Dong",54391,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54470","Author",25,"Chenyang Si",54470,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54581","Author",113,"Yifei Huang 0002",54581,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54582","Author",34,"Guo Chen 0006",54582,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54583","Author",24,"Jilan Xu",54583,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54584","Author",13,"Mingfang Zhang 0002",54584,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54585","Author",10,"Baoqi Pei",54585,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54586","Author",10,"Hongjie Zhang 0002",54586,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54587","Author",10,"Lu Dong 0005",54587,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54597","Author",12,"Feng Wang 0015",54597,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54598","Author",12,"Jiapeng Luo",54598,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:54599","Author",34,"Tong Lu 0002",54599,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55134","Author",38,"Yinan He",55134,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55175","Author",18,"Xinhao Li 0004",55175,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55176","Author",18,"Xiangyu Zeng",55176,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55631","Author",12,"Yi Yu 0010",55631,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55632","Author",16,"Qingyun Li",55632,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55789","Author",12,"Yongting Zhang",55789,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55790","Author",12,"Guodong Zheng",55790,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:55791","Author",12,"Yifeng Gao 0002",55791,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:56078","Author",28,"Jinjin Gu",56078,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:56153","Author",24,"Jiashuo Yu",56153,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57547","Author",37,"Lirui Zhao",57547,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57548","Author",17,"Tianhua Li",57548,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57598","Author",14,"Yizhuo Li 0001",57598,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57599","Author",25,"Yi Wang 0074",57599,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57600","Author",11,"Yi Liu 0081",57600,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:57602","Author",11,"Ping Lou",57602,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58036","Author",16,"Jiannan Wu",58036,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58072","Author",8,"Peng-Shuai Wang",58072,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58255","Author",17,"Tianxing Wu 0002",58255,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58256","Author",15,"Qingyang Jin",58256,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58257","Author",15,"Nattapol Chanpaisit",58257,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58306","Author",45,"Linke Ouyang",58306,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58478","Author",6,"Xiaoliang Ju",58478,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:58766","Author",15,"Wenhan Dou",58766,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:59156","Author",7,"Qichang Liu",59156,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:59861","Author",13,"Fanghua Yu",59861,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:59862","Author",6,"Anran Liu",59862,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:60184","Author",5,"Yijiin Li",60184,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:60254","Author",8,"Jinfan Hu",60254,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:60899","Author",11,"Chenting Wang",60899,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:61001","Author",16,"Changyao Tian",61001,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:61002","Author",18,"Jinguo Zhu",61002,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62041","Author",29,"Ethan Chern",62041,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62249","Author",42,"Yan Ma",62249,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62462","Author",11,"Langtian Ma",62462,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62839","Author",12,"Dandan Liang",62839,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62840","Author",12,"Xingge Qiao",62840,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:62841","Author",12,"Keqing Wang",62841,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:63164","Author",7,"Qingsong Zhao",63164,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:63346","Author",15,"Shuibo Zhang",63346,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:63347","Author",15,"Tiantong Li",63347,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:63485","Author",17,"Eric J. Seibel",63485,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:64592","Author",19,"Xu Luo",64592,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:66064","Author",23,"Xinyue Zhang 0005",66064,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:66537","Author",32,"Yiyuan Li",66537,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:66836","Author",42,"Shichao Sun",66836,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:66838","Author",42,"Binjie Wang",66838,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67318","Author",8,"Junqi Ge",67318,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67397","Author",18,"Xuemeng Yang",67397,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67398","Author",13,"Licheng Wen",67398,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67399","Author",13,"Daocheng Fu",67399,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67400","Author",18,"Min Dou",67400,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67461","Author",15,"Jinsong Li 0001",67461,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67708","Author",14,"Lin Chen 0016",67708,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67709","Author",14,"Lin Bin",67709,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:67718","Author",6,"Rongkun Zheng",67718,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:68374","Author",10,"Tao Chu",68374,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:68578","Author",9,"Qiusheng Huang",68578,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:68579","Author",9,"Jianfei Guo",68579,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:68949","Author",11,"Junjie Wang 0009",68949,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69041","Author",27,"Haoyang Zou",69041,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69042","Author",27,"Ruijie Xu 0005",69042,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69043","Author",27,"Run-Ze Fan",69043,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69044","Author",27,"Lyumanshan Ye",69044,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69045","Author",27,"Yixin Ye",69045,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69046","Author",27,"Yikai Zhang 0003",69046,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69047","Author",27,"Ting Wu",69047,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69048","Author",27,"Steffi Chern",69048,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69049","Author",27,"Yiwei Qin",69049,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:69050","Author",27,"Jiadi Su",69050,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975